id,lessionID,userID,is_display,isSupport,checkbox,area,dr_related,amd_related,hr_related,pm_related
LESCONFIG_3321ba5cabac9f8b7d9a9fe2bfc9b399b,mc,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,0,1,1,1,1
LESCONFIG_ebc9fc66cc723cbc9c9a1b758ec8b95cb,fs,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,0,2,0,1,1,0
LESCONFIG_ed99219986accbbd6da4ac0da8aebdb49,lc,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,false,false,0,2,0,0,0,0
LESCONFIG_04cac8a0799dd9c8cc0967c1b43ce806f,ca,USER_fdabd99da9b5d09c0d1ad8bd9acd90cc2,true,false,1,3,1,1,1,0
LESCONFIG_bbac8ac93cccba0822251a58cfbc99cbb,ma,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,0,2,0,1,0,0
LESCONFIG_b9bc52cd9169dd0a7aac09f85622999de,hma,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,2,3,1,1,0,1
LESCONFIG_3ada8955ec2b6b7b789087ea19adc589c,he,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,1,3,1,1,1,0
LESCONFIG_e949988306fbcaa8b59a79c7af8c94bb2,cw,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,false,0,3,0,0,0,0
LESCONFIG_788dadb6a89dc9b5dfa9bc9bd4ae8dd0d,ds,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,0,3,0,0,0,1
LESCONFIG_d076cadcba9c609a825cb3cbfcb81baac,an,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,0,2,1,1,1,1
LESCONFIG_5799bb2acbdbcd9bd9f9aea9b4b39a7d9,taf,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,true,0,0,1,1,1,1
LESCONFIG_4b9ecd3f9bac5b7ac086fca90ddbaba2d,nvfp,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,false,2,3,0,1,1,0
LESCONFIG_d8a9c49cadc29db48297a979d99d4cb98,pvh,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,true,2,3,0,0,0,0
LESCONFIG_69494b39fab8d909a02bc9ec2b3bab9cd,ls,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,false,0,3,0,1,1,1
LESCONFIG_ffe8a7497c3d4bc6c67ad5eaad2ddda00,IRMA,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,0,3,0,1,0,1
LESCONFIG_bd78dc1a4939e42959e48a41baba39ad1,vb,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,0,3,1,0,0,0
LESCONFIG_27a69a776bfccc91dd9c58da91dd19bb1,ode,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,0,3,0,0,0,0
LESCONFIG_9fac2a88972cbaadf49bcf7ab9cab92bd,awo,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,2,1,0,0,0,1
LESCONFIG_6dfb499faeaf2a0574c694db73cb09bb8,gea,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,true,0,1,0,0,1,0
LESCONFIG_a9ca69972bcdd0f0d95a5bb9fea9dafa3,sp,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,0,0,0,1,0,0
LESCONFIG_fbebb3a94999897f83b92fdc2bec9b5ad,aavr,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,1,1,0,0,0,0
LESCONFIG_a5c998aa9a36b89b9c6afa7ea59cbb9fb,acdr,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,2,0,0,0,1,0
LESCONFIG_0bcd04c4d291778db9e6cb9ca0a92dae8,pd,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,true,2,0,1,0,1,1
LESCONFIG_2abdb61f9b0bbb30dd09d9f2419bcc59b,sh,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,false,0,0,1,0,0,0
LESCONFIG_c199eddbc27bbeaaa5f6a129173dcaf50,seh,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,true,true,0,0,1,0,1,0
LESCONFIG_58558aaddc54dc9a08bd1cca8cdc9b79d,rd,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,1,1,1,0,1,0
LESCONFIG_2d4b3d59dab0a9cb8588d9ccbbcdc8cc6,mc,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,false,0,2,1,0,0,0
LESCONFIG_4dbca5bb95289a9205caabc44527ccaf9,fs,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,false,0,2,1,0,0,1
LESCONFIG_6acc3b9dc9c6839bd9b24c54cc26bba6a,lc,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,0,1,1,1,0,1
LESCONFIG_6daccd5ca89dca9e5db774165b8c9182e,ca,USER_5f5d48583c9a8a968cc3d79cc7c9d0ca2,false,true,1,3,1,1,1,0
LESCONFIG_93bbdc9aacb9fbac89ecbbba993c599ca,ma,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,true,0,3,0,0,1,1
LESCONFIG_bd5d4c91a193df7dad29b9ac6d9d3c7b9,hma,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,2,0,0,1,0,0
LESCONFIG_ec9ba26acb9bcbc1ad8cc9099baf9daec,he,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,false,1,1,1,1,0,1
LESCONFIG_ea92ed9a583bb290bcfd61d0da8c7cb9a,cw,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,0,2,0,0,1,0
LESCONFIG_2bcb4cd172b64a3adc12dbbe4abdccaac,ds,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,0,2,0,0,1,1
LESCONFIG_63d99cdbccdad3dca9aca2c3d2d7829d8,an,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,0,0,1,0,1,0
LESCONFIG_9d498eccddf9bdf99b88ebdb289985bcd,taf,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,0,0,0,1,0,1
LESCONFIG_69d9aaebdcddea6dbdb2abd2d6f67a9de,nvfp,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,2,3,1,1,0,1
LESCONFIG_45bfb8bb7ddba2adac18bbbd8a45bc199,pvh,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,false,2,0,0,1,0,0
LESCONFIG_8cacba97ba084da53ea3b2bb8b94bc879,ls,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,0,3,1,0,1,1
LESCONFIG_18fcc7b29c9c6aaa4cada57a993c487dd,IRMA,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,0,1,1,0,0,1
LESCONFIG_b6badb80349a89bedaea9bca453bbc1c7,vb,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,0,1,0,0,0,1
LESCONFIG_8ccada37beda07983c23bc5ee9a87ccca,ode,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,0,0,1,1,0,1
LESCONFIG_4fdaacd1dfabaccc9eaf99cc9ab0ef82b,awo,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,2,0,0,0,0,0
LESCONFIG_a8bd19d6bada9c93dacbbbdf90db9abac,gea,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,true,0,3,0,1,0,1
LESCONFIG_bcdc90fdbd9d84dc18cbda7cb9c6a8b98,sp,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,0,3,0,0,1,0
LESCONFIG_14ad9d9bc728899edbabdfca06e9aac68,aavr,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,true,1,1,1,1,1,0
LESCONFIG_1c9a30c9a7d59d31ddc3ebb59097c1b41,acdr,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,2,0,1,0,0,1
LESCONFIG_fd8c1c599805b9acdab583a44b3bea9a9,pd,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,true,2,0,0,1,1,1
LESCONFIG_2b8dd8980b94d22c38da957dba63d8c79,sh,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,true,0,1,1,0,0,1
LESCONFIG_65d1c63aba97cd7deb819a0b965a5b9a8,seh,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,false,0,2,1,1,1,1
LESCONFIG_6df0c198d6cc39d18cbb5dd91b5b6cfc4,rd,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,false,1,2,0,1,1,0
LESCONFIG_3ebd899dbd89a08ba167194dadca898dd,mc,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,0,3,0,1,0,1
LESCONFIG_5d9babda9cd2d6dca919fcbdcdbabbc2b,fs,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,true,0,1,0,0,0,1
LESCONFIG_74a2ab9bbadbfb6d907aadbccfddbf749,lc,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,false,false,0,1,1,0,0,0
LESCONFIG_ea57ace0dd9cd0d8ad96babde9dacadda,ca,USER_8b2a9799cbc9bfcc32bb8d8c79cb9b7a8,true,true,1,0,1,1,0,0
LESCONFIG_5ecfcd68bc68b8cca9b79c99d6acfaf09,ma,USER_01bb669bb76da923cf93461884df2dcde,false,true,0,2,0,1,0,0
LESCONFIG_086640cbb91cc9b34bbd2c2d9ca9cf499,hma,USER_01bb669bb76da923cf93461884df2dcde,true,false,2,3,1,1,0,1
LESCONFIG_2949ecccdc9c7fb07799c950b9ad89ebe,he,USER_01bb669bb76da923cf93461884df2dcde,true,true,1,3,0,1,0,1
LESCONFIG_c9dd76cc9f78239acc89d99b7c299b5ab,cw,USER_01bb669bb76da923cf93461884df2dcde,false,true,0,0,0,0,0,0
LESCONFIG_29bad9958bf0bebf5b6a5add399c6c939,ds,USER_01bb669bb76da923cf93461884df2dcde,true,true,0,2,0,1,1,1
LESCONFIG_48928a4b6b09cecdaa43cd8368ba5f855,an,USER_01bb669bb76da923cf93461884df2dcde,false,false,0,0,1,0,1,1
LESCONFIG_bc8f28d206ad97c9bb9ce83acb97d9cac,taf,USER_01bb669bb76da923cf93461884df2dcde,false,false,0,3,1,0,0,0
LESCONFIG_4c48c9a01c83a3e4a8b3dccd7d290b7a9,nvfp,USER_01bb669bb76da923cf93461884df2dcde,false,true,2,0,1,0,0,1
LESCONFIG_898c89d985daa3dcc99bd8d5bdcb2fdac,pvh,USER_01bb669bb76da923cf93461884df2dcde,true,true,2,0,1,1,1,0
LESCONFIG_5db9e52d908b7aab7c99c7bcc0c88c93d,ls,USER_01bb669bb76da923cf93461884df2dcde,true,true,0,0,1,1,0,1
LESCONFIG_db9fdbf05cfc3c582b140decd03c5afde,IRMA,USER_01bb669bb76da923cf93461884df2dcde,true,false,0,1,1,1,1,1
LESCONFIG_d9aa9ddbfb7c80ad8cdebbbe0bc5da373,vb,USER_01bb669bb76da923cf93461884df2dcde,true,false,0,2,1,0,1,0
LESCONFIG_9556faefa17d9a2abbcc3d94049fccd8a,ode,USER_01bb669bb76da923cf93461884df2dcde,true,true,0,2,0,1,0,1
LESCONFIG_1c9b88b8ac9d9bbea442d8fa98c79cbb9,awo,USER_01bb669bb76da923cf93461884df2dcde,false,false,2,3,0,1,0,1
LESCONFIG_3909a76a6cb8ae4da87d9b9a9cc3d98d9,gea,USER_01bb669bb76da923cf93461884df2dcde,false,true,0,2,0,0,1,0
LESCONFIG_9f0d5d948ac493fdc9fadbcacb1effd58,sp,USER_01bb669bb76da923cf93461884df2dcde,false,true,0,3,0,1,1,0
LESCONFIG_5c79a19899c09adbdca9983ba89cd899a,aavr,USER_01bb669bb76da923cf93461884df2dcde,true,false,1,1,1,1,0,0
LESCONFIG_ccd3dc1aabbcb4cc3aed8ef0d83cec99a,acdr,USER_01bb669bb76da923cf93461884df2dcde,true,true,2,3,1,0,0,0
LESCONFIG_3a33f2deebd5eb7ba08f8b80cfaccba86,pd,USER_01bb669bb76da923cf93461884df2dcde,false,false,2,3,1,0,1,0
LESCONFIG_04c5b974ada9c8aa2ab4cdc9ef886937c,sh,USER_01bb669bb76da923cf93461884df2dcde,false,false,0,1,1,0,1,0
LESCONFIG_2c3cfdaaafdcccc6e9b7a9a4bcbac889c,seh,USER_01bb669bb76da923cf93461884df2dcde,false,false,0,3,1,1,0,0
LESCONFIG_9ad86ac55d7c9cd96bddaca968aac8969,rd,USER_01bb669bb76da923cf93461884df2dcde,true,false,1,1,0,0,1,1
LESCONFIG_d6406c23cacc439dcc4f24b535cbabdaa,mc,USER_01bb669bb76da923cf93461884df2dcde,true,false,0,2,1,0,0,1
LESCONFIG_6d082b4c8898cb8dd35fb2019999bcafd,fs,USER_01bb669bb76da923cf93461884df2dcde,true,false,0,2,1,0,0,1
LESCONFIG_5388dbbda9dfcadcaac848bbde9861cd8,lc,USER_01bb669bb76da923cf93461884df2dcde,false,true,0,3,0,1,0,1
LESCONFIG_6b999da8d9befabb589babddb29cbb91d,ca,USER_01bb669bb76da923cf93461884df2dcde,true,true,1,3,0,0,0,0
LESCONFIG_6c9e99fd37c4bfbc819559cd890c9b991,ma,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,0,0,0,0,0,0
LESCONFIG_aab19808a42e9acca9ac8cf8cca94ab65,hma,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,false,2,2,1,0,1,1
LESCONFIG_fd83c851f2c91a4da9b510aedcbdbc1dc,he,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,1,0,1,0,0,1
LESCONFIG_a9db09dc9c619df96bd756e9b3a3918ae,cw,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,false,0,2,0,1,0,0
LESCONFIG_8a6bedc7d7937e2799b081e99f8b0cd40,ds,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,true,0,2,0,0,0,0
LESCONFIG_43b6fa9b89b6d11bbc6dcf9cbd15ba828,an,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,true,0,1,1,1,1,0
LESCONFIG_d53976ba3aa9dd68acc79d693bed4bf84,taf,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,true,0,1,1,1,0,0
LESCONFIG_4aac4cda7dcca49fdb9436d7abbddc0b9,nvfp,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,true,2,0,1,0,1,1
LESCONFIG_bd99ab5bebdb9aaa4d0aa7bd9929b0ec9,pvh,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,true,2,0,1,1,1,1
LESCONFIG_dc2b8a9891abd5c795caddd7d989adfa5,ls,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,true,0,3,0,0,0,0
LESCONFIG_dddc99a868a5d2ca5ddd9d99ae8cc2aca,IRMA,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,true,0,3,0,0,0,0
LESCONFIG_93c9d0b8bd91daca1accbbe8b459b62f0,vb,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,false,0,0,1,1,1,0
LESCONFIG_fbcac57bb9cd28d52c9b9ac19a3536b5c,ode,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,0,1,1,1,1,1
LESCONFIG_d60c3da92d4ddb84b9a16d9200bdbec59,awo,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,2,2,1,0,1,0
LESCONFIG_99988c84da6dccac0abbaaabc4ed4ab99,gea,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,false,0,0,1,1,1,0
LESCONFIG_4dcc8849dadd0fbd2644bad56d9a6459f,sp,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,0,1,1,1,0,0
LESCONFIG_26faabeaa99adc88cd99a834bbd16f9eb,aavr,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,1,3,1,1,0,0
LESCONFIG_e079b0bb2cbdcbb9ad9d1c7ebba89d9db,acdr,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,false,2,0,1,1,0,0
LESCONFIG_ea38cbdc1c6a9adcdfabb69a199c79c8a,pd,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,true,2,1,0,1,0,0
LESCONFIG_55bddde9aca9bca1698a9cdb39cabccdb,sh,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,true,0,3,1,0,0,1
LESCONFIG_5d899c7ac309506c5e99dc8bcbabc499f,seh,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,true,0,2,0,0,1,0
LESCONFIG_7ac3980d79dc6b6cded8b89a9aa21b36c,rd,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,1,2,1,0,1,1
LESCONFIG_3b17cb9ca82b85dca83caa4aae9e798b7,mc,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,0,0,0,0,1,0
LESCONFIG_59b9ccbcd9cc5cccab83bbeb5f5da7eaa,fs,USER_5ad1badb4d15c1a29bc81abc41f4ca306,true,false,0,3,1,1,0,1
LESCONFIG_18e99ed9990985e36a9edc5b9cba0cabb,lc,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,0,3,1,0,0,0
LESCONFIG_7919a1d09eab16b7b9ae348394722ae81,ca,USER_5ad1badb4d15c1a29bc81abc41f4ca306,false,false,1,3,1,0,0,1
LESCONFIG_e9ba9dbb69dc899dc9992ba9cca7d1dda,ma,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,0,1,0,0,1,0
LESCONFIG_2b1499a9bebb9e7989aaae4cdfbbddc9b,hma,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,2,0,1,1,0,0
LESCONFIG_cc882d6dda4a4f9996d8bd79799e498eb,he,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,1,2,1,1,1,1
LESCONFIG_d9b2acf9cc9b99797b69cca923c29bda5,cw,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,0,2,0,0,0,1
LESCONFIG_5cbb1df889acedbf3b8aa98a38d49ddb8,ds,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,2,1,0,0,0
LESCONFIG_d9a9dcbe92459ebc16d9d9afb19baa683,an,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,0,3,1,0,0,1
LESCONFIG_c2bad9bcd9bdaca719ac381a8fdd6da89,taf,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,0,1,1,1,0,1
LESCONFIG_5ac49a94dddfc0405d7acabeccab50b2f,nvfp,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,2,0,1,0,1,0
LESCONFIG_78aacaaa9a6bb34c48a25346dbaa9fbda,pvh,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,2,3,0,0,0,0
LESCONFIG_d95bbc89c2db2bdd1b69cbb9e0ddc7d9c,ls,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,0,1,1,0,1
LESCONFIG_482afcfb7ab6dad9a49fba95cbdd50da9,IRMA,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,1,0,0,1,1
LESCONFIG_06d853fa1a180ca34724da6b52bacd3d8,vb,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,3,0,1,1,1
LESCONFIG_7a8c7af4a8d5ead9d8b940a4cd3b2cd90,ode,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,false,0,2,0,1,0,1
LESCONFIG_2eb8edcd9f288c92039baae72cabbbdff,awo,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,2,0,1,0,1,0
LESCONFIG_3c59d4663daa13c9c0c799ce8a9a9a87d,gea,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,0,3,0,0,1,1
LESCONFIG_1c7bb16968d9da91f2dbcdd9beaece31d,sp,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,false,0,1,0,1,1,1
LESCONFIG_745588d8d0c5b9ab58bd8da5d9aca51af,aavr,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,1,2,0,1,1,1
LESCONFIG_21cb0d39b8ecc97c79ba7dab141ca58cd,acdr,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,2,0,1,1,1,1
LESCONFIG_8bffd95d8b9bac0d78da3b92c69ad03d9,pd,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,2,1,0,1,0,0
LESCONFIG_939c112ba8abe1be3dc69bbbb78c6dbad,sh,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,1,0,0,1,1
LESCONFIG_8ba8baa8b9afa9078ccc0dc4d4aa9a7c9,seh,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,0,2,0,1,0,0
LESCONFIG_21bb9aac99d8ccbdbdd9b8cad4cda96ab,rd,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,false,1,1,1,1,0,1
LESCONFIG_eb0aca841abe6bd8fc98bac596b4236a3,mc,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,true,true,0,3,1,1,1,1
LESCONFIG_efb5a6acba5b4d3ba1b943d581a20aaae,fs,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,3,1,1,0,0
LESCONFIG_191b5c33db9ddd9b08fe0accca218c29a,lc,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,false,0,0,1,1,1,0
LESCONFIG_5cb9da470d92b9d8bdadeaa4b69dddadf,ca,USER_99ecaa88cecb3bbaad5d6dd0cc930fba9,false,true,1,0,1,1,1,0
